"","V1","V2","V3","V4","V5","V6","V7"
"13479",1,2,300,0,0,2008,9827
"13480",1,2,355,368,358,2009,50353
"13481",1,1,387,0,0,2006,2705
"13482",1,1,341,0,0,2008,2233
"13483",1,1,367,374,269,2009,2442
"13484",1,2,314,350,171,2005,2670
"13485",1,2,301,298,262,2009,1617
"13486",1,2,0,0,0,2007,2048
"13487",1,0,0,0,0,0,0
"13488",1,1,292,293,0,2005,1543
"13489",1,2,0,0,271,2007,2093
"13490",1,1,366,0,0,0,0
"13491",1,2,300,308,142,2008,1764
"13492",1,1,0,0,0,2007,3120
"13493",1,2,355,0,273,2009,1486
"13494",1,1,292,383,0,2007,50676
"13495",1,2,355,0,267,2009,1272
"13496",1,1,301,335,0,2007,0
"13497",1,1,329,296,0,2006,0
"13498",1,2,298,367,0,2006,1933
"13499",1,1,340,0,0,2008,1320
"13500",1,2,323,298,0,2007,51480
"13501",1,2,382,0,0,2005,1649
"13502",1,1,317,0,143,2007,1543
"13503",5,2,384,298,0,2004,2702
"13504",1,1,313,0,224,2006,2913
"13505",1,2,314,0,0,2007,1617
"13506",1,2,327,0,0,2005,1547
"13507",1,1,340,335,0,2008,52837
"13508",1,2,319,357,257,2009,50055
"13509",1,1,341,366,0,0,2363
"13510",1,1,355,306,0,2009,1725
"13511",1,0,317,0,139,2007,2584
"13512",1,2,355,363,0,2006,0
"13513",1,2,298,0,0,2006,0
"13514",1,1,360,355,359,2006,2557
"13515",1,2,298,0,0,2009,2482
"13516",1,2,355,357,0,2008,1764
"13517",1,2,362,312,0,2009,2505
"13518",1,1,355,351,0,2007,1996
"13519",1,1,316,0,0,2009,1764
"13520",1,2,319,0,256,2009,2753
"13521",1,2,365,357,0,2009,50747
"13522",1,2,341,329,144,2006,0
"13523",1,2,327,0,0,2006,1274
"13524",1,1,352,0,265,2009,1936
"13525",1,2,0,0,0,2007,51721
"13526",1,1,292,0,323,2008,2325
"13527",1,2,355,0,0,0,0
"13528",2,1,314,367,0,2004,1607
"13529",1,2,374,0,0,2007,2066
"13530",1,2,317,292,273,2009,1595
"13531",1,2,355,0,256,2009,2442
"13532",1,1,382,390,0,2008,2146
"13533",2,1,348,298,196,2004,1734
"13534",1,1,355,0,0,2007,2325
"13535",1,1,350,0,270,2009,2730
"13536",1,1,0,0,260,2009,1741
"13537",1,2,292,294,224,2007,0
"13538",1,1,349,340,0,2009,1389
"13539",1,2,348,329,0,2006,52491
"13540",1,0,378,314,0,2006,0
"13541",1,1,336,289,140,2004,2907
"13542",1,1,321,0,0,2007,2674
"13543",1,1,367,311,0,2008,50556
"13544",1,0,0,0,0,0,0
"13545",2,1,0,0,0,2004,2816
"13546",1,2,327,0,256,2009,50086
"13547",2,1,291,0,0,0,21500
"13548",1,0,0,0,0,0,0
"13549",1,1,340,0,0,2008,50566
"13550",1,1,366,0,0,2006,55170
"13551",2,2,352,319,0,2003,9142
"13552",1,1,375,309,0,2006,2052
"13553",1,2,355,367,0,0,1269
"13554",1,1,367,0,310,2007,2790
"13555",1,2,368,0,0,0,2152
"13556",1,2,368,0,0,0,6399
"13557",1,1,314,367,0,2007,50455
"13558",2,1,368,350,0,2004,1685
"13559",1,2,365,357,264,2009,2659
"13560",1,1,382,368,192,2008,1803
"13561",1,2,316,0,0,2009,3030
"13562",5,0,393,0,0,0,1604
"13563",1,2,382,338,0,2006,2714
"13564",2,2,340,0,0,0,0
"13565",1,1,332,0,341,2006,2590
"13566",1,2,327,0,358,2008,1447
"13567",1,2,306,366,174,2006,1996
"13568",2,1,348,0,0,2005,2321
"13569",1,2,327,0,353,2007,2454
"13570",1,1,329,0,268,2009,6008
"13571",1,2,355,0,0,2005,15804
"13572",2,2,308,0,0,2004,2749
"13573",1,2,0,0,262,2009,2788
"13574",1,2,300,301,0,2004,2788
"13575",1,2,341,0,346,2007,2357
"13576",1,2,355,316,0,2007,2849
"13577",1,1,351,296,0,2005,1604
"13578",1,1,375,381,0,2007,2596
"13579",1,1,319,0,0,2009,1465
"13580",1,2,368,363,261,2009,1935
"13581",1,2,290,331,0,2005,1473
"13582",1,2,329,0,323,2007,1800
"13583",1,1,307,379,260,2009,1679
"13584",1,1,333,0,0,0,2700
"13585",2,0,0,0,0,2005,1933
"13586",1,2,355,0,0,2007,2561
"13587",1,1,292,0,0,2008,2228
"13588",2,1,382,0,0,2005,1411
"13589",1,2,298,0,329,2007,1338
"13590",1,1,382,377,0,2007,2323
"13591",1,1,363,0,144,2008,2669
"13592",1,2,368,390,0,2006,2766
"13593",1,2,357,308,0,0,2805
"13594",1,2,323,0,0,2006,1648
"13595",1,1,355,310,0,2006,2439
"13596",1,2,365,0,0,2006,52356
"13597",1,2,319,0,323,2008,2021
"13598",5,2,368,345,205,0,0
"13599",1,1,300,301,0,2006,2688
"13600",1,1,310,368,217,2007,1540
"13601",1,2,355,314,181,2007,2803
"13602",1,0,0,0,0,0,0
"13603",5,0,0,0,0,0,0
"13604",2,2,308,300,0,1995,0
"13605",2,2,319,0,0,2005,2868
"13606",1,1,390,377,0,2009,3003
"13607",1,1,342,0,0,2006,2355
"13608",1,2,340,367,0,2005,0
"13609",1,1,298,0,261,2009,3080
"13610",1,1,314,0,0,0,0
"13611",1,1,368,0,0,2007,1790
"13612",2,2,355,0,0,2005,50135
"13613",1,2,319,0,224,2007,1438
"13614",2,1,340,0,0,2004,2749
"13615",1,1,355,301,267,2009,1941
"13616",1,1,360,357,0,2007,0
"13617",1,1,0,0,271,0,2327
"13618",1,1,0,0,136,2008,2420
"13619",5,2,316,0,0,0,6500
"13620",1,1,315,0,0,2006,50622
"13621",1,2,308,298,165,2005,50747
"13622",1,1,292,0,0,2006,2699
"13623",2,2,0,0,0,0,0
"13624",1,1,355,377,0,2007,1795
"13625",1,2,0,0,0,0,56489
"13626",1,2,314,368,0,2005,2233
"13627",1,1,382,0,0,2005,3118
"13628",1,1,375,0,0,2006,2093
"13629",1,1,367,379,0,2007,2395
"13630",1,2,353,0,0,2007,1725
"13631",1,2,301,355,129,2007,0
"13632",2,2,368,0,0,2005,2849
"13633",1,2,298,393,269,2009,1912
"13634",1,1,326,0,323,2008,50864
"13635",1,1,329,340,267,2008,2188
"13636",1,2,314,363,206,2007,0
"13637",1,2,374,0,267,2008,2359
"13638",1,2,355,0,0,2008,1268
"13639",1,2,371,291,0,2007,61057
"13640",2,0,0,0,0,0,0
"13641",1,1,320,0,0,2006,50685
"13642",1,2,316,386,0,2005,50156
"13643",1,1,337,0,138,0,52705
"13644",1,1,390,355,267,2009,1596
"13645",1,1,0,0,0,2009,2426
"13646",1,2,317,322,0,2006,3042
"13647",1,2,333,289,130,2005,2066
"13648",1,2,357,294,168,2007,2687
"13649",1,1,308,329,0,2006,1596
"13650",1,1,0,0,0,2008,2355
"13651",1,0,0,0,0,0,0
"13652",2,2,319,0,0,2003,2749
"13653",1,1,355,0,0,2007,50055
"13654",1,2,314,0,0,2006,50975
"13655",1,1,355,0,0,2005,2836
"13656",1,1,0,0,265,0,50648
"13657",1,1,350,0,192,2006,0
"13658",1,1,314,378,357,2008,2054
"13659",1,1,382,389,144,2007,1933
"13660",1,1,298,0,0,2007,1606
"13661",1,2,353,298,0,2007,1636
"13662",1,1,387,390,257,2009,1595
"13663",1,1,350,0,362,0,1607
"13664",1,2,365,0,0,2004,2969
"13665",1,0,0,0,0,0,0
"13666",1,0,0,0,0,0,0
"13667",2,0,0,0,0,0,0
"13668",1,0,0,0,0,0,0
"13669",1,1,382,0,258,2008,2326
"13670",2,2,319,0,0,2004,50028
"13671",1,0,0,0,0,0,0
"13672",1,1,341,0,321,0,2813
"13673",2,1,332,386,0,2005,2989
"13674",1,1,298,0,256,2009,50244
"13675",1,1,308,352,219,2007,3123
"13676",1,2,0,0,0,2007,0
"13677",1,1,329,379,0,2007,2690
"13678",2,1,368,0,0,2004,2223
"13679",1,2,0,0,0,2007,1462
"13680",1,1,0,0,0,0,0
"13681",1,2,319,351,0,2009,1310
"13682",2,2,300,326,0,2005,2674
"13683",1,1,298,390,256,2009,1734
"13684",1,1,292,314,0,2007,2749
"13685",1,2,301,329,214,2006,2395
"13686",1,1,355,0,0,2006,53084
"13687",1,1,329,390,315,2006,1462
"13688",1,1,365,0,270,2009,50963
"13689",1,2,355,291,0,2006,1744
"13690",1,2,319,357,0,2007,1289
"13691",1,2,0,0,161,0,50257
"13692",1,1,368,355,323,2006,3133
"13693",5,2,298,0,0,2006,3390
"13694",1,1,362,367,266,2009,2596
"13695",2,1,0,0,0,0,2688
"13696",1,0,0,0,0,0,0
"13697",2,0,0,0,0,0,0
"13698",1,1,341,357,0,0,2437
"13699",1,2,327,384,181,2006,2272
"13700",1,2,316,314,224,2007,50042
"13701",1,0,0,0,0,0,0
"13702",1,1,355,0,0,2005,51613
"13703",1,2,0,0,265,2009,2277
"13704",1,2,329,0,0,2005,2149
"13705",1,1,367,298,226,2007,2605
"13706",2,2,321,0,0,2005,51075
"13707",2,2,301,387,0,2005,2207
"13708",1,1,350,348,0,2008,1725
"13709",1,2,341,329,0,2007,2824
"13710",1,2,327,367,265,2009,1730
"13711",1,1,355,0,260,2009,2674
"13712",1,2,367,0,0,2007,2464
"13713",1,2,367,293,0,2007,1883
"13714",4,2,0,0,0,0,1384
"13715",1,2,355,375,323,2008,20577
"13716",1,1,362,294,328,2008,3030
"13717",1,1,341,376,323,2007,1732
"13718",2,1,293,0,0,2005,1308
"13719",1,2,308,386,272,2009,1902
"13720",1,1,355,367,256,2008,2355
"13721",1,1,367,289,352,2008,52245
"13722",1,1,340,303,0,2007,1599
"13723",1,1,368,0,0,0,2893
"13724",1,1,0,0,0,2008,2085
"13725",1,0,0,0,315,2008,5789
"13726",1,2,355,0,179,2006,1426
"13727",1,1,298,393,269,2009,1545
"13728",1,1,0,0,0,2007,2054
"13729",1,2,355,292,0,2007,6399
"13730",1,2,319,0,262,2009,2135
"13731",1,2,329,379,358,2007,2493
"13732",1,2,326,312,217,2006,2285
"13733",2,2,368,0,0,2005,2688
"13734",1,1,355,0,135,2008,55170
"13735",1,1,374,375,0,2007,2688
"13736",2,2,329,0,286,2005,2374
"13737",1,2,318,0,187,0,2054
"13738",1,1,0,0,0,2008,2498
"13739",1,2,355,0,0,2008,50055
"13740",1,2,367,0,0,2006,1828
"13741",1,1,375,386,217,2006,2926
"13742",1,1,0,0,0,2008,50230
"13743",1,2,367,0,284,2006,2522
"13744",1,2,327,0,0,2009,50864
"13745",1,2,0,0,0,2008,1272
"13746",1,1,298,314,272,2009,2133
"13747",1,1,371,0,0,2006,2505
"13748",1,1,382,367,316,2006,2760
"13749",1,2,306,369,300,2008,2908
"13750",1,1,355,0,266,2009,2766
"13751",1,2,351,0,0,2005,0
"13752",1,2,327,0,0,2007,50034
"13753",1,1,387,390,260,2009,53663
"13754",1,2,301,0,141,2007,2353
"13755",1,1,390,341,260,2009,1334
"13756",1,2,375,0,0,2006,2599
"13757",1,1,300,0,0,0,1949
"13758",1,1,0,0,0,0,2753
"13759",2,2,355,390,0,2005,2728
"13760",1,2,355,0,0,2009,1933
"13761",1,1,382,0,225,2007,52304
"13762",1,1,356,355,341,2007,2584
"13763",1,0,384,0,0,2006,2695
"13764",2,1,374,368,0,0,1570
"13765",2,2,368,350,0,2004,2599
"13766",1,1,355,0,0,2006,0
"13767",1,2,314,0,281,2008,2422
"13768",1,2,340,338,0,2007,2394
"13769",1,2,300,326,137,2008,0
"13770",1,2,367,0,0,2008,1451
"13771",2,2,323,298,0,2005,50105
"13772",1,2,328,300,263,2009,2439
"13773",1,1,329,363,0,2006,2587
"13774",2,1,330,298,0,2005,1914
"13775",1,2,347,0,273,2009,2355
"13776",1,2,0,0,256,2005,1808
"13777",2,1,367,0,0,2005,17246
"13778",1,1,0,0,0,2008,0
"13779",1,0,0,0,0,0,0
"13780",1,1,366,310,0,2008,3012
"13781",2,1,329,367,0,2005,2618
"13782",1,2,319,0,353,2008,1734
"13783",1,2,0,0,0,2007,1938
"13784",1,1,355,0,0,2007,0
"13785",1,2,298,327,270,2009,0
"13786",1,1,368,0,0,2007,2322
"13787",1,2,319,367,0,2007,1595
"13788",1,0,0,0,0,0,0
"13789",1,1,355,294,261,2009,1268
"13790",1,2,366,0,300,2008,50864
"13791",1,2,0,0,346,2007,2686
"13792",1,2,315,0,0,2008,50193
"13793",1,2,368,0,351,2006,2839
"13794",1,2,363,0,0,2007,2871
"13795",1,2,367,0,0,2007,2695
"13796",1,1,306,0,0,2007,1429
"13797",1,1,291,0,224,0,2363
"13798",1,1,0,0,0,2008,2191
"13799",1,0,292,357,189,2007,2868
"13800",1,1,333,301,0,2007,1883
"13801",1,1,351,335,0,2007,2561
"13802",1,2,311,0,271,2007,0
"13803",2,2,350,0,0,1998,2381
"13804",1,2,301,0,269,2009,50864
"13805",2,1,314,377,0,2005,1617
"13806",1,2,350,0,284,2007,2853
"13807",1,2,355,0,0,2007,1443
"13808",1,0,332,386,0,0,2609
"13809",1,2,0,0,270,0,0
"13810",1,1,343,349,0,2008,56377
"13811",1,1,0,0,144,2007,2066
"13812",1,1,366,329,0,2005,2052
"13813",2,2,365,352,0,2005,50353
"13814",1,2,390,0,273,2009,2152
"13815",1,2,367,350,0,2006,2355
"13816",2,2,338,0,0,2005,51407
"13817",2,2,375,0,0,2005,0
"13818",1,1,368,390,0,2008,50964
"13819",1,1,367,362,273,0,7694
"13820",1,2,352,293,307,2008,50096
"13821",1,2,0,0,276,2008,3118
"13822",3,0,0,0,0,0,1382
"13823",1,1,329,0,0,2006,51854
"13824",1,1,387,0,328,2008,2677
"13825",1,1,341,0,0,2006,2767
"13826",1,0,0,0,0,0,0
"13827",1,2,390,291,266,2009,2443
"13828",1,2,348,333,309,2008,3099
"13829",1,1,314,298,271,2007,1996
"13830",1,1,387,0,265,2008,0
"13831",1,2,365,0,256,2009,3535
"13832",1,0,317,0,0,0,50864
"13833",1,2,319,0,0,2008,1473
"13834",1,1,367,0,0,2007,3036
"13835",1,2,351,0,320,2006,52131
"13836",2,1,367,0,0,2005,0
"13837",1,1,382,355,0,0,2658
"13838",1,1,351,0,0,2008,0
"13839",1,2,298,0,0,2005,2182
"13840",1,0,298,357,0,0,0
"13841",1,2,308,0,0,2005,0
"13842",1,2,341,390,273,2009,2004
"13843",2,2,316,0,0,2005,2973
"13844",1,1,366,0,0,0,0
"13845",1,1,361,368,0,2009,2325
"13846",1,1,367,357,323,2007,2849
"13847",1,1,300,0,0,0,0
"13848",2,1,306,0,336,2005,2805
"13849",1,2,0,0,273,2009,2197
"13850",1,2,321,0,0,2008,2779
"13851",1,0,0,0,0,0,0
"13852",1,1,300,0,271,2007,0
"13853",1,2,348,350,0,2006,3049
"13854",1,2,366,0,0,2006,9224
"13855",2,1,367,350,0,2005,50215
"13856",1,1,0,0,0,2007,0
"13857",5,2,351,0,0,2007,5932
"13858",1,2,319,0,362,2007,2702
"13859",1,1,362,0,257,2009,1338
"13860",1,1,367,332,0,2006,2364
"13861",1,1,329,0,0,2006,2331
"13862",1,1,352,314,0,2007,3953
"13863",1,1,367,357,0,2006,2861
"13864",1,2,308,314,0,2006,2790
"13865",1,1,390,313,318,2008,2641
"13866",2,2,316,0,0,2005,2790
"13867",1,1,327,297,0,2007,0
"13868",1,2,0,0,176,2007,2561
"13869",1,2,317,0,136,2007,0
"13870",1,0,0,0,0,0,0
"13871",1,2,319,0,139,2008,52785
"13872",1,2,387,0,287,2008,2208
"13873",1,2,0,0,232,2008,2190
"13874",1,2,355,0,268,2009,1744
"13875",1,0,0,0,0,0,0
"13876",1,2,368,367,0,2007,3029
"13877",1,2,327,326,0,2007,1654
"13878",2,1,368,386,0,0,6399
"13879",1,2,0,0,0,0,2597
"13880",1,2,376,292,0,0,2326
"13881",1,1,298,368,0,2006,50864
"13882",1,2,367,0,0,2006,1518
"13883",2,2,327,0,0,2005,3030
"13884",1,1,355,0,0,2007,0
"13885",1,1,341,377,0,0,1738
"13886",1,2,319,0,0,2008,1606
"13887",1,1,314,0,0,2008,1638
"13888",1,1,292,383,0,0,1783
"13889",1,2,0,0,0,2009,2602
"13890",1,1,355,368,263,2009,0
"13891",1,1,0,0,266,2009,0
"13892",1,1,329,0,0,2007,1617
"13893",1,2,298,355,353,2005,1946
"13894",1,1,301,294,0,2006,1451
"13895",1,2,367,0,267,2007,23334
"13896",1,2,355,351,0,2008,1803
"13897",1,2,352,314,0,2006,2355
"13898",2,1,309,0,0,2005,2443
"13899",1,2,327,0,303,2007,51125
"13900",1,2,292,358,0,2005,25843
"13901",1,1,368,335,264,2009,3058
"13902",1,2,0,0,0,0,0
"13903",2,2,308,298,0,2005,2800
"13904",1,1,348,389,240,2006,2807
"13905",1,2,341,0,0,0,0
"13906",2,1,367,0,0,2005,52304
"13907",1,2,349,0,323,2006,1689
"13908",1,1,351,313,0,2009,1465
"13909",1,1,340,335,259,2009,2917
"13910",1,1,356,293,265,2009,2660
"13911",1,1,355,341,0,2007,2747
"13912",1,2,319,0,0,2006,0
"13913",1,1,379,363,264,2009,1996
"13914",1,1,314,298,0,2007,1272
"13915",2,0,0,0,0,0,0
"13916",2,1,355,304,0,2005,1606
"13917",1,2,367,365,323,2008,1944
"13918",1,2,355,0,0,2006,1353
"13919",1,1,342,0,0,2005,577
"13920",2,1,300,0,0,2004,20557
"13921",1,1,341,0,0,2007,0
"13922",1,2,298,0,132,0,1695
"13923",2,0,306,0,0,2005,1942
"13924",1,1,367,302,0,2008,2790
"13925",1,1,355,0,148,2006,2960
"13926",1,2,319,314,349,2008,2674
"13927",1,2,377,0,0,2010,0
"13928",2,1,375,0,134,0,1427
"13929",1,1,367,0,265,2009,1421
"13930",1,2,340,0,261,2009,1945
"13931",1,1,390,373,273,2009,2910
"13932",1,2,298,314,0,2008,2068
"13933",1,2,348,314,0,2005,4281
"13934",1,0,0,0,0,0,0
"13935",1,1,341,0,266,2009,2597
"13936",5,2,316,327,0,2008,24588
"13937",1,2,298,367,217,2006,2388
"13938",1,1,352,357,0,2007,2155
"13939",1,2,367,0,0,2008,2749
"13940",1,0,0,0,215,0,0
"13941",1,2,289,0,351,2006,51099
"13942",2,1,293,379,0,2005,2939
"13943",2,1,348,0,0,2004,11558
"13944",1,1,368,0,0,2007,3133
"13945",1,1,300,0,0,2008,1389
"13946",1,1,315,292,256,2009,1942
"13947",1,2,317,0,0,2008,2443
"13948",1,1,299,304,273,2009,2856
"13949",1,1,341,0,269,2005,2055
"13950",1,2,0,0,267,2008,1584
"13951",1,2,337,0,273,2009,833
"13952",1,0,0,0,0,0,0
"13953",1,1,0,0,0,2008,2631
"13954",1,2,314,298,358,2008,2926
"13955",1,1,292,383,0,2008,3052
"13956",1,2,331,341,324,2005,1909
"13957",1,2,298,0,262,2009,2443
"13958",1,1,375,386,340,0,3003
"13959",1,2,294,363,329,2009,1333
"13960",1,1,291,379,0,2007,2678
"13961",1,2,355,368,0,2006,1913
"13962",1,1,367,0,192,2006,0
"13963",1,2,0,0,0,2006,20603
"13964",1,1,331,379,312,2007,1959
"13965",1,2,355,0,0,2006,2823
"13966",1,2,332,298,0,2007,2093
"13967",2,1,355,0,323,2005,2327
"13968",5,2,338,333,0,0,0
"13969",1,2,328,297,0,2006,52290
"13970",1,2,0,0,0,2007,50028
"13971",1,2,368,363,0,2006,50353
"13972",1,2,327,365,273,2009,60215
"13973",1,0,331,0,0,0,0
"13974",1,2,333,0,0,2007,2152
"13975",1,1,0,0,133,2008,50622
"13976",1,2,294,290,0,2008,2868
"13977",1,1,340,355,0,2007,2232
"13978",2,2,298,314,0,2004,928
"13979",5,0,0,0,0,0,0
"13980",1,1,390,355,0,2009,26697
"13981",2,2,317,0,0,2005,5318
"13982",1,2,356,390,263,2009,9318
"13983",1,2,351,0,0,2005,1736
"13984",1,2,319,298,219,2006,2749
"13985",1,1,355,296,0,2008,1278
"13986",2,2,340,0,0,2004,1451
"13987",1,1,374,375,0,2005,2695
"13988",1,1,335,348,0,2007,1617
"13989",1,1,393,367,273,2009,0
"13990",2,2,314,298,0,2005,1506
"13991",2,2,314,367,0,2005,15857
"13992",1,2,309,0,0,2006,0
"13993",2,1,352,308,0,2005,2779
"13994",1,1,0,0,0,0,1751
"13995",3,0,360,344,0,0,0
"13996",2,0,0,0,0,0,0
"13997",1,1,333,367,0,2006,12197
"13998",2,2,365,0,0,2005,0
"13999",1,1,298,0,0,2006,1763
"14000",1,0,0,0,0,0,0
"14001",1,0,0,0,0,0,0
"14002",1,0,0,0,0,0,0
"14003",2,2,319,0,0,2004,2661
"14004",1,1,341,0,0,2007,2919
"14005",5,2,351,0,0,2010,0
"14006",1,2,314,0,0,2006,51480
"14007",1,2,340,0,231,2006,1506
"14008",1,0,366,354,0,2007,0
"14009",1,1,348,371,358,2009,2881
"14010",1,0,328,327,0,0,26770
"14011",1,2,0,0,0,2006,1747
"14012",1,0,306,351,0,2008,1272
"14013",1,1,314,378,0,2007,1596
"14014",1,2,300,326,0,0,1936
"14015",1,1,295,379,0,2006,1384
"14016",1,1,367,371,321,2006,50747
"14017",2,0,292,345,0,0,2207
"14018",2,2,0,0,0,2004,1912
"14019",1,0,0,0,0,0,0
"14020",2,0,0,0,0,0,0
"14021",1,1,382,341,143,2007,53478
"14022",1,2,365,368,264,2009,1607
"14023",1,2,315,357,258,2009,2871
"14024",1,1,368,386,0,2006,50084
"14025",1,1,0,0,261,2009,2422
"14026",1,2,0,0,0,0,0
"14027",1,1,355,0,264,2009,2557
"14028",1,1,340,290,259,2009,50257
"14029",1,2,387,0,341,2005,1330
"14030",1,1,0,0,268,2009,2690
"14031",1,2,360,0,270,2009,0
"14032",1,2,314,352,0,2006,23555
"14033",1,1,326,0,0,2006,1912
"14034",1,1,0,0,0,2008,1654
"14035",1,1,331,0,0,2008,50975
"14036",1,2,390,0,273,2009,1606
"14037",1,2,0,0,280,2008,2714
"14038",1,1,368,0,0,2008,2849
"14039",1,2,367,381,0,2006,0
"14040",1,1,388,0,0,2009,1277
"14041",1,2,368,374,0,2005,1654
"14042",1,1,329,393,261,2009,50454
"14043",1,0,351,0,0,2007,0
"14044",1,0,0,0,0,0,0
"14045",1,2,355,390,323,2006,1778
"14046",1,2,375,298,261,2009,2733
"14047",1,1,355,368,323,2007,50864
"14048",1,1,314,337,0,2006,0
"14049",2,1,367,0,0,2005,2993
"14050",1,2,342,0,135,2005,2596
"14051",2,2,367,0,0,2005,1960
"14052",1,1,382,390,0,2006,2089
"14053",1,1,332,0,0,2006,1490
"14054",1,2,319,0,262,2009,3057
"14055",2,1,329,0,0,2005,1592
"14056",1,1,371,0,0,2008,1267
"14057",1,2,382,0,0,2006,1667
"14058",1,2,0,0,268,2009,11872
"14059",1,1,291,386,0,2007,1414
"14060",1,1,367,295,0,0,0
"14061",2,2,300,0,0,2004,1277
"14062",1,2,341,0,0,2005,2133
"14063",1,2,340,367,0,0,3041
"14064",2,1,382,0,0,2005,2763
"14065",2,2,363,348,0,2004,1498
"14066",1,2,301,289,174,2006,2271
"14067",1,2,291,355,0,2006,3020
"14068",1,1,353,355,268,2008,1909
"14069",1,2,367,389,0,2007,20934
"14070",1,1,366,342,0,2006,1912
"14071",1,1,0,0,137,0,0
"14072",2,1,314,368,345,2005,1764
"14073",1,2,362,363,0,2007,15857
"14074",1,2,371,350,272,2007,0
"14075",1,2,367,0,0,2006,1595
"14076",1,1,317,357,256,2009,2346
"14077",1,1,345,0,0,2008,1634
"14078",1,2,342,0,0,2006,50024
"14079",1,2,314,306,0,2008,2381
"14080",2,2,365,328,0,2005,3058
"14081",1,2,374,382,0,2007,2695
"14082",1,2,331,322,0,2006,50905
"14083",2,2,367,0,0,2005,1272
"14084",1,2,315,0,174,2007,50567
"14085",1,1,368,335,0,2008,1885
"14086",1,1,298,366,0,2007,51075
"14087",1,2,299,0,0,2006,795
"14088",1,1,350,0,0,2009,2690
"14089",1,2,382,0,0,2008,20576
"14090",4,0,0,0,0,0,0
"14091",1,2,291,0,0,2006,53178
"14092",1,2,340,367,0,2007,2764
"14093",2,2,301,0,0,2004,0
"14094",2,1,290,0,0,2006,0
"14095",1,0,0,0,0,0,0
"14096",1,1,366,376,0,2007,2461
"14097",1,1,294,329,266,2009,1996
"14098",1,2,298,314,266,2009,1763
"14099",1,1,375,0,0,2007,50964
"14100",1,2,379,350,0,2008,2097
"14101",2,1,375,386,0,2004,1509
"14102",1,2,298,340,142,2008,2201
"14103",5,2,308,0,0,0,3003
"14104",1,1,0,0,133,2008,2672
"14105",1,2,355,0,352,2008,3052
"14106",2,2,0,0,0,2004,2794
"14107",1,0,290,377,0,2008,1933
"14108",1,1,0,0,264,2009,50189
"14109",1,1,0,0,0,2008,0
"14110",1,2,333,306,273,2007,50468
"14111",1,1,366,344,0,2007,50084
"14112",1,0,314,0,162,2006,2052
"14113",1,1,0,0,0,2007,0
"14114",5,1,348,389,0,2006,4548
"14115",2,1,355,0,0,2004,50165
"14116",2,2,332,377,0,2004,2426
"14117",1,1,367,371,0,2006,2135
"14118",1,2,367,314,181,2007,1942
"14119",1,0,316,0,259,0,50107
"14120",1,2,300,319,256,2007,3007
"14121",1,2,355,387,269,2009,16243
"14122",1,2,355,0,0,2006,2018
"14123",1,1,0,0,0,2008,2275
"14124",1,1,351,357,0,2005,2869
"14125",1,1,0,0,345,0,52763
"14126",1,2,314,366,0,0,53091
"14127",1,1,390,360,323,2009,1617
"14128",1,1,368,289,0,2007,15813
"14129",1,2,333,367,0,2009,16243
"14130",1,1,292,0,344,2006,50261
"14131",1,1,355,0,0,0,1293
"14132",1,2,350,329,0,2007,2369
"14133",1,1,355,390,270,2009,1872
"14134",1,2,341,382,308,2006,1389
"14135",1,1,390,0,268,2009,50215
"14136",2,1,367,389,0,2005,1697
"14137",1,1,350,357,0,2008,1736
"14138",1,2,319,314,0,2006,1473
"14139",1,2,0,0,0,2007,3979
"14140",1,2,320,0,141,2008,2135
"14141",1,2,329,0,0,2006,2709
"14142",1,1,362,377,261,2009,50107
"14143",1,2,348,363,145,2008,2944
"14144",1,2,371,363,272,2007,0
"14145",2,1,368,355,0,2005,3041
"14146",1,2,357,0,0,2008,2658
"14147",1,0,0,0,0,0,0
"14148",1,2,314,355,0,2005,15857
"14149",1,1,298,350,0,2008,51625
"14150",2,0,0,0,0,0,2439
"14151",1,2,0,0,0,0,1414
"14152",1,0,0,0,0,0,0
"14153",2,2,367,0,0,2005,0
"14154",1,1,340,0,192,2006,1389
"14155",1,1,307,0,0,2006,2794
"14156",1,1,341,377,190,2007,1381
"14157",2,2,365,352,0,2005,0
"14158",1,1,349,351,270,2009,2596
"14159",1,1,0,0,266,2009,0
"14160",1,1,368,0,314,2006,2233
"14161",2,0,355,0,0,2005,1725
"14162",1,1,0,0,323,2008,50666
"14163",2,1,298,0,0,2005,2702
"14164",1,1,341,0,0,0,1965
"14165",1,2,368,0,262,2005,3138
"14166",1,1,382,360,0,0,50500
"14167",1,2,367,391,268,2009,1349
"14168",1,1,330,0,256,2008,1282
"14169",1,2,317,0,0,2007,1277
"14170",1,2,317,0,0,2005,2764
"14171",1,1,341,0,0,2005,1654
"14172",1,2,382,390,237,2007,1333
"14173",1,2,355,0,0,2006,23675
"14174",1,1,371,0,0,2006,2394
"14175",1,2,355,0,0,2005,15810
"14176",1,1,298,0,0,2006,3004
"14177",1,2,314,366,177,0,50652
"14178",1,1,340,351,0,2007,1667
"14179",1,1,375,0,0,2007,2669
"14180",1,1,0,0,0,2009,1617
"14181",4,1,301,0,0,0,1294
"14182",2,1,367,0,0,2004,17964
"14183",1,2,300,0,0,2007,2728
"14184",1,0,0,0,0,0,0
"14185",1,1,341,390,0,2009,2754
"14186",1,1,341,0,0,2007,2587
"14187",1,0,0,0,0,0,0
"14188",1,1,289,310,158,2007,0
